country_code,year,metric_code,mean,low,high,sd
ETH,2020,ldi,0.163,0.134,0.186,0.026
ETH,2020,pdi,0.165,0.138,0.192,0.027
FIN,1990,ddi,0.822,0.773,0.877,0.053
FIN,1990,edi,0.863,0.815,0.907,0.047
FIN,1990,egdi,0.795,0.747,0.853,0.055
FIN,1990,ldi,0.821,0.769,0.868,0.051
FIN,1990,pdi,0.612,0.579,0.661,0.041
FIN,1991,ddi,0.823,0.779,0.882,0.054
FIN,1991,edi,0.864,0.827,0.916,0.047
FIN,1991,egdi,0.796,0.741,0.85,0.056
FIN,1991,ldi,0.822,0.782,0.882,0.051
FIN,1991,pdi,0.614,0.574,0.654,0.041
FIN,1992,ddi,0.819,0.775,0.879,0.053
FIN,1992,edi,0.864,0.828,0.917,0.047
FIN,1992,egdi,0.796,0.74,0.85,0.056
FIN,1992,ldi,0.821,0.783,0.883,0.051
FIN,1992,pdi,0.614,0.572,0.652,0.041
FIN,1993,ddi,0.804,0.753,0.862,0.057
FIN,1993,edi,0.873,0.838,0.923,0.045
FIN,1993,egdi,0.806,0.762,0.869,0.055
FIN,1993,ldi,0.832,0.795,0.892,0.051
FIN,1993,pdi,0.621,0.587,0.665,0.04
FIN,1994,ddi,0.808,0.757,0.87,0.058
FIN,1994,edi,0.877,0.845,0.932,0.047
FIN,1994,egdi,0.809,0.757,0.865,0.055
FIN,1994,ldi,0.836,0.801,0.9,0.051
FIN,1994,pdi,0.655,0.62,0.702,0.043
FIN,1995,ddi,0.818,0.775,0.883,0.055
FIN,1995,edi,0.875,0.834,0.921,0.046
FIN,1995,egdi,0.808,0.762,0.868,0.055
FIN,1995,ldi,0.834,0.792,0.891,0.051
FIN,1995,pdi,0.653,0.617,0.699,0.043
FIN,1996,ddi,0.823,0.777,0.882,0.054
FIN,1996,edi,0.875,0.83,0.918,0.046
FIN,1996,egdi,0.81,0.761,0.866,0.054
FIN,1996,ldi,0.833,0.79,0.888,0.051
FIN,1996,pdi,0.652,0.616,0.699,0.042
FIN,1997,ddi,0.823,0.777,0.882,0.054
FIN,1997,edi,0.875,0.83,0.918,0.046
FIN,1997,egdi,0.81,0.761,0.866,0.054
FIN,1997,ldi,0.833,0.79,0.888,0.051
FIN,1997,pdi,0.652,0.616,0.699,0.042
FIN,1998,ddi,0.823,0.777,0.882,0.054
FIN,1998,edi,0.875,0.83,0.918,0.046
FIN,1998,egdi,0.81,0.761,0.866,0.054
FIN,1998,ldi,0.833,0.79,0.888,0.051
FIN,1998,pdi,0.652,0.616,0.699,0.042
FIN,1999,ddi,0.824,0.775,0.879,0.053
FIN,1999,edi,0.875,0.839,0.925,0.046
FIN,1999,egdi,0.811,0.763,0.868,0.054
FIN,1999,ldi,0.833,0.791,0.888,0.051
FIN,1999,pdi,0.65,0.609,0.692,0.042
FIN,2000,ddi,0.825,0.774,0.878,0.053
FIN,2000,edi,0.875,0.841,0.927,0.046
FIN,2000,egdi,0.809,0.759,0.865,0.054
FIN,2000,ldi,0.833,0.791,0.889,0.05
FIN,2000,pdi,0.648,0.605,0.687,0.042
FIN,2001,ddi,0.825,0.774,0.878,0.053
FIN,2001,edi,0.875,0.841,0.927,0.046
FIN,2001,egdi,0.809,0.759,0.865,0.054
FIN,2001,ldi,0.833,0.791,0.889,0.05
FIN,2001,pdi,0.646,0.603,0.685,0.042
FIN,2002,ddi,0.825,0.774,0.878,0.053
FIN,2002,edi,0.875,0.841,0.927,0.046
FIN,2002,egdi,0.809,0.759,0.865,0.054
FIN,2002,ldi,0.833,0.791,0.889,0.05
FIN,2002,pdi,0.644,0.601,0.683,0.042
FIN,2003,ddi,0.826,0.777,0.881,0.054
FIN,2003,edi,0.875,0.839,0.925,0.047
FIN,2003,egdi,0.81,0.76,0.866,0.054
FIN,2003,ldi,0.834,0.791,0.888,0.051
FIN,2003,pdi,0.643,0.613,0.696,0.042
FIN,2004,ddi,0.826,0.777,0.882,0.054
FIN,2004,edi,0.875,0.838,0.925,0.047
FIN,2004,egdi,0.81,0.76,0.866,0.055
FIN,2004,ldi,0.834,0.791,0.888,0.051
FIN,2004,pdi,0.641,0.615,0.697,0.042
FIN,2005,ddi,0.826,0.777,0.882,0.054
FIN,2005,edi,0.875,0.838,0.925,0.047
FIN,2005,egdi,0.81,0.76,0.866,0.055
FIN,2005,ldi,0.832,0.79,0.889,0.051
FIN,2005,pdi,0.639,0.613,0.695,0.042
FIN,2006,ddi,0.837,0.789,0.891,0.053
FIN,2006,edi,0.887,0.857,0.94,0.045
FIN,2006,egdi,0.821,0.777,0.881,0.053
FIN,2006,ldi,0.844,0.801,0.895,0.05
FIN,2006,pdi,0.646,0.617,0.695,0.041
FIN,2007,ddi,0.838,0.797,0.896,0.052
FIN,2007,edi,0.887,0.852,0.933,0.043
FIN,2007,egdi,0.821,0.777,0.878,0.052
FIN,2007,ldi,0.845,0.804,0.899,0.048
FIN,2007,pdi,0.645,0.615,0.691,0.039
FIN,2008,ddi,0.838,0.799,0.898,0.051
FIN,2008,edi,0.887,0.85,0.931,0.043
FIN,2008,egdi,0.821,0.777,0.877,0.052
FIN,2008,ldi,0.845,0.805,0.9,0.048
FIN,2008,pdi,0.643,0.613,0.688,0.039
FIN,2009,ddi,0.838,0.799,0.898,0.051
FIN,2009,edi,0.887,0.85,0.931,0.043
FIN,2009,egdi,0.821,0.777,0.877,0.052
FIN,2009,ldi,0.845,0.805,0.9,0.048
FIN,2009,pdi,0.641,0.611,0.686,0.039
FIN,2010,ddi,0.838,0.799,0.898,0.051
FIN,2010,edi,0.887,0.85,0.931,0.043
FIN,2010,egdi,0.822,0.785,0.885,0.052
FIN,2010,ldi,0.845,0.805,0.9,0.048
FIN,2010,pdi,0.638,0.604,0.681,0.039
FIN,2011,ddi,0.815,0.765,0.872,0.055
FIN,2011,edi,0.889,0.858,0.936,0.042
FIN,2011,egdi,0.825,0.783,0.88,0.051
FIN,2011,ldi,0.846,0.81,0.901,0.047
FIN,2011,pdi,0.638,0.607,0.681,0.039
FIN,2012,ddi,0.815,0.764,0.871,0.054
FIN,2012,edi,0.89,0.862,0.939,0.042
FIN,2012,egdi,0.826,0.782,0.878,0.05
FIN,2012,ldi,0.847,0.812,0.902,0.047
FIN,2012,pdi,0.637,0.606,0.68,0.039
FIN,2013,ddi,0.824,0.78,0.881,0.055
FIN,2013,edi,0.894,0.855,0.931,0.042
FIN,2013,egdi,0.83,0.789,0.886,0.051
FIN,2013,ldi,0.855,0.818,0.907,0.047
FIN,2013,pdi,0.64,0.602,0.675,0.038
FIN,2014,ddi,0.824,0.78,0.881,0.055
FIN,2014,edi,0.894,0.855,0.931,0.042
FIN,2014,egdi,0.83,0.789,0.886,0.051
FIN,2014,ldi,0.855,0.814,0.904,0.047
FIN,2014,pdi,0.64,0.602,0.675,0.038
FIN,2015,ddi,0.804,0.759,0.868,0.055
FIN,2015,edi,0.875,0.837,0.919,0.043
FIN,2015,egdi,0.816,0.776,0.874,0.05
FIN,2015,ldi,0.828,0.788,0.881,0.047
FIN,2015,pdi,0.624,0.589,0.663,0.038
FIN,2016,ddi,0.799,0.747,0.858,0.057
FIN,2016,edi,0.869,0.831,0.917,0.045
FIN,2016,egdi,0.811,0.767,0.87,0.052
FIN,2016,ldi,0.822,0.78,0.876,0.049
FIN,2016,pdi,0.619,0.582,0.658,0.04
FIN,2017,ddi,0.801,0.749,0.859,0.057
FIN,2017,edi,0.873,0.834,0.92,0.045
FIN,2017,egdi,0.807,0.757,0.859,0.053
FIN,2017,ldi,0.831,0.788,0.886,0.049
FIN,2017,pdi,0.621,0.583,0.662,0.04
FIN,2018,ddi,0.81,0.752,0.861,0.056
FIN,2018,edi,0.88,0.843,0.927,0.044
FIN,2018,egdi,0.808,0.76,0.865,0.055
FIN,2018,ldi,0.842,0.795,0.889,0.049
FIN,2018,pdi,0.629,0.592,0.669,0.041
FIN,2019,ddi,0.806,0.75,0.861,0.055
FIN,2019,edi,0.876,0.841,0.927,0.045
FIN,2019,egdi,0.794,0.748,0.852,0.054
FIN,2019,ldi,0.833,0.788,0.884,0.049
FIN,2019,pdi,0.629,0.591,0.669,0.04
FIN,2020,ddi,0.807,0.761,0.865,0.055
FIN,2020,edi,0.878,0.839,0.924,0.044
FIN,2020,egdi,0.802,0.759,0.86,0.052
FIN,2020,ldi,0.837,0.787,0.883,0.049
FIN,2020,pdi,0.631,0.591,0.667,0.038
FJI,1990,ddi,0.087,0.045,0.116,0.037
FJI,1990,edi,0.224,0.208,0.245,0.019
